subset,id,target_type,top1_sim,top3_sim,top5_sim,g_exact_twin,g_density_95,g_density_90,g_density_85
train,325,nc,0.64705884,0.64705884,0.5882353,0.0,0.0,0.0,0.0
train,326,egb,0.64705884,0.64705884,0.57575756,0.0,0.0,0.0,0.0
train,327,nc,0.64705884,0.64705884,0.57575756,0.0,0.0,0.0,0.0
train,328,eea,1.0,0.7037037,0.64,1.0,0.00016880487,0.00016880487,0.00016880487
train,329,egb,1.0,0.7037037,0.64,1.0,0.00016880487,0.00016880487,0.00016880487
train,330,eps,1.0,0.7037037,0.64,1.0,0.00016880487,0.00016880487,0.00016880487
train,331,eps,0.6666667,0.65625,0.64705884,0.0,0.0,0.0,0.0
train,332,eea,0.7037037,0.7037037,0.67741936,0.0,0.0,0.0,0.0
train,333,egb,0.7037037,0.7037037,0.67741936,0.0,0.0,0.0,0.0
train,334,eea,1.0,0.68,0.68,1.0,0.00016880487,0.00016880487,0.00016880487
train,335,egb,1.0,0.68,0.68,1.0,0.00016880487,0.00016880487,0.00016880487
train,336,ei,1.0,0.68,0.68,1.0,0.00016880487,0.00016880487,0.00016880487
train,337,nc,1.0,0.68,0.68,1.0,0.00016880487,0.00016880487,0.00016880487
train,338,egb,0.6363636,0.6363636,0.5862069,0.0,0.0,0.0,0.0
train,339,eps,0.6363636,0.6363636,0.5862069,0.0,0.0,0.0,0.0
train,340,nc,0.6363636,0.6363636,0.5862069,0.0,0.0,0.0,0.0
train,341,egb,1.0,0.48387095,0.48387095,1.0,0.00016877637,0.00016877637,0.00016877637
train,342,ei,1.0,0.48387095,0.48387095,1.0,0.00016877637,0.00016877637,0.00016877637
train,343,nc,1.0,0.48387095,0.48387095,1.0,0.00016877637,0.00016877637,0.00016877637
train,344,eea,0.4857143,0.4857143,0.4857143,0.0,0.0,0.0,0.0
train,345,egb,0.4857143,0.4857143,0.4857143,0.0,0.0,0.0,0.0
train,346,eps,0.4857143,0.4857143,0.4857143,0.0,0.0,0.0,0.0
train,347,nc,0.4857143,0.4857143,0.4857143,0.0,0.0,0.0,0.0
train,348,egc,0.58064514,0.43333334,0.43333334,0.0,0.0,0.0,0.0
train,349,egc,0.3809524,0.3809524,0.36363637,0.0,0.0,0.0,0.0
train,350,egb,0.58064514,0.3939394,0.375,0.0,0.0,0.0,0.0
train,351,egb,0.42307693,0.3448276,0.33333334,0.0,0.0,0.0,0.0
train,352,tg,1.0,0.4090909,0.2857143,1.0,0.00016877637,0.00016877637,0.00016877637
train,353,tg,0.6451613,0.36363637,0.3529412,0.0,0.0,0.0,0.0
train,354,tg,0.4090909,0.3529412,0.33333334,0.0,0.0,0.0,0.0
train,355,tg,0.5555556,0.33333334,0.3181818,0.0,0.0,0.0,0.0
train,356,tg,0.4,0.39130434,0.375,0.0,0.0,0.0,0.0
train,357,tg,0.3809524,0.3478261,0.31578946,0.0,0.0,0.0,0.0
train,358,tg,1.0,0.36363637,0.3,1.0,0.00016877637,0.00016877637,0.00016877637
train,359,tg,0.5555556,0.29032257,0.27272728,0.0,0.0,0.0,0.0
train,360,tg,0.53846157,0.4516129,0.42307693,0.0,0.0,0.0,0.0
train,361,tg,0.5882353,0.4347826,0.4,0.0,0.0,0.0,0.0
train,362,tg,0.5,0.44444445,0.43243244,0.0,0.0,0.0,0.0
train,363,tg,0.5681818,0.3181818,0.28947368,0.0,0.0,0.0,0.0
train,364,tg,0.5681818,0.34146342,0.29787233,0.0,0.0,0.0,0.0
train,365,tg,0.45,0.4054054,0.39473686,0.0,0.0,0.0,0.0
train,366,tg,0.7222222,0.4047619,0.4,0.0,0.0,0.0,0.0
train,367,tg,0.7222222,0.41463414,0.4047619,0.0,0.0,0.0,0.0
train,368,tg,0.5277778,0.3888889,0.35897437,0.0,0.0,0.0,0.0
train,369,tg,0.3888889,0.3888889,0.3888889,0.0,0.0,0.0,0.0
train,370,tg,0.42857143,0.42857143,0.42857143,0.0,0.0,0.0,0.0
train,371,tg,1.0,1.0,0.6,1.0,0.0006751055,0.0006751055,0.0006751055
train,372,tg,1.0,0.48387095,0.46875,1.0,0.00016877637,0.00016877637,0.00016877637
train,373,tg,0.42857143,0.4090909,0.39130434,0.0,0.0,0.0,0.0
train,374,tg,1.0,0.4347826,0.4,1.0,0.00016877637,0.00016877637,0.00016877637
train,375,tg,0.4642857,0.3939394,0.3939394,0.0,0.0,0.0,0.0
train,376,tg,0.972973,0.36585367,0.33333334,0.0,0.00033755274,0.00033755274,0.00033755274
train,377,tg,1.0,1.0,0.6363636,1.0,0.0005063291,0.0005063291,0.0005063291
train,378,tg,1.0,0.972973,0.3448276,1.0,0.0005063291,0.0005063291,0.0005063291
train,379,tg,1.0,0.972973,0.3448276,1.0,0.0005063291,0.0005063291,0.0005063291
train,380,tg,1.0,1.0,0.8,1.0,0.00067521946,0.00067521946,0.00067521946
train,381,tg,1.0,0.35714287,0.33962265,1.0,0.00033755274,0.00033755274,0.00033755274
train,382,tg,0.56,0.5185185,0.4827586,0.0,0.0,0.0,0.0
train,383,tg,0.6034483,0.41935483,0.36764705,0.0,0.0,0.0,0.0
train,384,tg,0.63461536,0.48214287,0.43333334,0.0,0.0,0.0,0.0
train,385,tg,0.63461536,0.45833334,0.4509804,0.0,0.0,0.0,0.0
train,386,tg,0.5,0.45454547,0.42857143,0.0,0.0,0.0,0.0
train,387,tg,0.43548387,0.34146342,0.34042552,0.0,0.0,0.0,0.0
train,388,tg,1.0,0.3846154,0.37254903,1.0,0.00016877637,0.00016877637,0.00016877637
train,389,tg,0.5833333,0.5416667,0.5185185,0.0,0.0,0.0,0.0
train,390,tg,0.6896552,0.5714286,0.53333336,0.0,0.0,0.0,0.0
train,391,tg,0.71428573,0.61290324,0.56666666,0.0,0.0,0.0,0.0
train,392,tg,1.0,0.61290324,0.55172414,1.0,0.00016877637,0.00016877637,0.00016877637
train,393,tg,0.71428573,0.6551724,0.5625,0.0,0.0,0.0,0.0
train,394,tg,0.64705884,0.5625,0.51282054,0.0,0.0,0.0,0.0
train,395,tg,0.7826087,0.5319149,0.46,0.0,0.0,0.0,0.0
train,396,tg,0.7826087,0.5102041,0.4181818,0.0,0.0,0.0,0.0
train,397,tg,0.625,0.5833333,0.53488374,0.0,0.0,0.0,0.0
train,398,tg,0.65384614,0.61538464,0.61538464,0.0,0.0,0.0,0.0
train,399,tg,0.6666667,0.5555556,0.51724136,0.0,0.0,0.0,0.0
train,400,tg,0.65384614,0.5769231,0.5555556,0.0,0.0,0.0,0.0
train,401,tg,1.0,0.64,0.6296296,1.0,0.00016877637,0.00016877637,0.00016877637
train,402,tg,0.47368422,0.45454547,0.44117647,0.0,0.0,0.0,0.0
train,403,tg,0.6315789,0.4888889,0.4473684,0.0,0.0,0.0,0.0
train,404,tg,0.45,0.44680852,0.4347826,0.0,0.0,0.0,0.0
train,405,tg,0.68421054,0.55813956,0.44186047,0.0,0.0,0.0,0.0
train,406,tg,0.72727275,0.54901963,0.42857143,0.0,0.0,0.0,0.0
train,407,tg,0.68421054,0.5681818,0.5,0.0,0.0,0.0,0.0
train,408,tg,0.5714286,0.4883721,0.4883721,0.0,0.0,0.0,0.0
train,409,tg,0.64705884,0.62857145,0.55813956,0.0,0.0,0.0,0.0
train,410,tg,0.6,0.55,0.52380955,0.0,0.0,0.0,0.0
train,411,tg,0.7741935,0.75,0.6,0.0,0.0,0.0,0.0
train,412,tg,0.962963,0.9285714,0.75,0.0,0.00016877637,0.0005063291,0.0005063291
train,413,tg,0.962963,0.962963,0.7741935,0.0,0.0005063291,0.0005063291,0.0005063291
train,414,tg,1.0,0.9285714,0.75,1.0,0.00033755274,0.0005063291,0.0005063291
train,415,tg,1.0,0.9285714,0.75,1.0,0.00033760973,0.00050641457,0.00050641457
train,416,tg,0.7741935,0.75,0.55263156,0.0,0.0,0.0,0.0
train,417,tg,0.67741936,0.6,0.58064514,0.0,0.0,0.0,0.0
train,418,tg,0.6060606,0.5833333,0.51428574,0.0,0.0,0.0,0.0
train,419,tg,0.6875,0.61290324,0.6,0.0,0.0,0.0,0.0
train,420,tg,0.8,0.53488374,0.5,0.0,0.0,0.0,0.0
train,421,tg,0.4680851,0.46341464,0.45238096,0.0,0.0,0.0,0.0
train,422,tg,0.61538464,0.61538464,0.5945946,0.0,0.0,0.0,0.0
train,423,tg,0.8857143,0.6315789,0.5675676,0.0,0.0,0.0,0.00016877637
train,424,tg,0.8857143,0.6571429,0.6,0.0,0.0,0.0,0.00016877637
train,425,tg,1.0,0.8518519,0.6896552,1.0,0.00016880487,0.00016880487,0.00050641457
train,426,tg,0.7241379,0.7,0.6571429,0.0,0.0,0.0,0.0
train,427,tg,0.8518519,0.76666665,0.6896552,0.0,0.0,0.0,0.00033755274
train,428,tg,1.0,0.67741936,0.6451613,1.0,0.00033755274,0.00033755274,0.00033755274
train,429,tg,0.7407407,0.7307692,0.6896552,0.0,0.0,0.0,0.0
train,430,tg,0.64705884,0.5641026,0.4864865,0.0,0.0,0.0,0.0
train,431,tg,1.0,0.7037037,0.67741936,1.0,0.00016877637,0.00016877637,0.00016877637
train,432,tg,0.7407407,0.71428573,0.6785714,0.0,0.0,0.0,0.0
train,433,tg,0.6,0.5833333,0.58064514,0.0,0.0,0.0,0.0
train,434,tg,0.6666667,0.58181816,0.5423729,0.0,0.0,0.0,0.0
train,435,tg,1.0,0.7037037,0.6666667,1.0,0.00016880487,0.00016880487,0.00016880487
train,436,tg,0.7692308,0.6666667,0.6296296,0.0,0.0,0.0,0.0
train,437,tg,0.75,0.71428573,0.62068963,0.0,0.0,0.0,0.0
train,438,tg,0.7037037,0.65384614,0.6296296,0.0,0.0,0.0,0.0
train,439,tg,0.71428573,0.71428573,0.6666667,0.0,0.0,0.0,0.0
train,440,tg,0.5405405,0.5,0.4864865,0.0,0.0,0.0,0.0
train,441,tg,0.6857143,0.6,0.5555556,0.0,0.0,0.0,0.0
train,442,tg,0.46938777,0.4181818,0.39215687,0.0,0.0,0.0,0.0
train,443,tg,0.4516129,0.40677965,0.4,0.0,0.0,0.0,0.0
train,444,tg,0.6666667,0.5510204,0.47916666,0.0,0.0,0.0,0.0
train,445,tg,0.6666667,0.5510204,0.48979592,0.0,0.0,0.0,0.0
train,446,tg,0.7714286,0.6666667,0.5625,0.0,0.0,0.0,0.0
train,447,tg,0.7222222,0.61538464,0.52380955,0.0,0.0,0.0,0.0
train,448,tg,0.7714286,0.5510204,0.5365854,0.0,0.0,0.0,0.0
train,449,tg,1.0,0.6451613,0.5882353,1.0,0.00016877637,0.00016877637,0.00016877637
train,450,tg,0.74285716,0.74285716,0.71428573,0.0,0.0,0.0,0.0
train,451,tg,1.0,1.0,0.7352941,1.0,0.0005063291,0.0005063291,0.0005063291
train,452,tg,1.0,0.7352941,0.61764705,1.0,0.00016877637,0.00016877637,0.00016877637
train,453,tg,0.7714286,0.7352941,0.7352941,0.0,0.0,0.0,0.0
train,454,tg,0.5882353,0.5833333,0.5714286,0.0,0.0,0.0,0.0
train,455,tg,0.78571427,0.6333333,0.4888889,0.0,0.0,0.0,0.0
train,456,tg,1.0,0.6333333,0.5862069,1.0,0.00016877637,0.00016877637,0.00016877637
train,457,tg,1.0,0.62857145,0.61764705,1.0,0.00016877637,0.00016877637,0.00016877637
train,458,tg,0.7627119,0.5714286,0.5692308,0.0,0.0,0.0,0.0
train,459,tg,0.78571427,0.5882353,0.5882353,0.0,0.0,0.0,0.0
train,460,tg,0.9705882,0.61538464,0.61538464,0.0,0.00016880487,0.00016880487,0.00016880487
train,461,tg,0.8076923,0.8039216,0.71153843,0.0,0.0,0.0,0.0
train,462,tg,0.8958333,0.877551,0.875,0.0,0.0,0.0,0.00084388186
train,463,tg,1.0,0.8235294,0.6451613,1.0,0.00033755274,0.00033755274,0.00033755274
train,464,tg,0.9705882,0.6315789,0.6315789,0.0,0.00016877637,0.00016877637,0.00016877637
train,465,tg,1.0,0.6216216,0.6216216,1.0,0.00016880487,0.00016880487,0.00016880487
train,466,tg,1.0,1.0,0.6585366,1.0,0.0005063291,0.0005063291,0.0005063291
train,467,tg,0.8235294,0.8235294,0.5833333,0.0,0.0,0.0,0.0
train,468,tg,1.0,0.8235294,0.6451613,1.0,0.00033755274,0.00033755274,0.00033755274
train,469,tg,1.0,1.0,0.6585366,1.0,0.0005063291,0.0005063291,0.0005063291
train,470,tg,0.43548387,0.41379312,0.41379312,0.0,0.0,0.0,0.0
train,471,tg,0.6956522,0.54545456,0.53846157,0.0,0.0,0.0,0.0
train,472,tg,1.0,1.0,0.97959185,1.0,0.00084388186,0.00084388186,0.00084388186
train,473,tg,1.0,0.8148148,0.7777778,1.0,0.00016877637,0.00016877637,0.00016877637
train,474,tg,1.0,1.0,0.7222222,1.0,0.0006751055,0.0006751055,0.0006751055
train,475,tg,0.8333333,0.8,0.78431374,0.0,0.0,0.0,0.0
train,476,tg,0.7735849,0.75,0.6481481,0.0,0.0,0.0,0.0
train,477,tg,1.0,0.9268293,0.6792453,1.0,0.00033755274,0.0005063291,0.0006751055
train,478,tg,0.74647886,0.5,0.47887325,0.0,0.0,0.0,0.0
train,479,tg,0.74647886,0.4857143,0.46753246,0.0,0.0,0.0,0.0
train,480,tg,0.8243243,0.5882353,0.5833333,0.0,0.0,0.0,0.0
train,481,tg,0.8243243,0.6142857,0.6056338,0.0,0.0,0.0,0.0
train,482,tg,0.84782606,0.81632656,0.7735849,0.0,0.0,0.0,0.0
train,483,tg,0.82222223,0.78723407,0.75,0.0,0.0,0.0,0.0
train,484,tg,1.0,0.82222223,0.7708333,1.0,0.00016877637,0.00016877637,0.00016877637
train,485,tg,1.0,0.7627119,0.74,1.0,0.00016880487,0.00016880487,0.00033760973
train,486,tg,0.95652175,0.85106385,0.8333333,0.0,0.00033755274,0.00033755274,0.0006751055
train,487,tg,1.0,1.0,0.95454544,1.0,0.00084388186,0.00084388186,0.00084388186
train,488,tg,1.0,0.97727275,0.877551,1.0,0.0006751055,0.0006751055,0.0010126582
train,489,tg,0.95652175,0.81632656,0.8039216,0.0,0.00033755274,0.00033755274,0.00033755274
train,490,tg,0.7123288,0.6779661,0.6333333,0.0,0.0,0.0,0.0
train,491,tg,0.7222222,0.6438356,0.6060606,0.0,0.0,0.0,0.0
train,492,tg,0.89830506,0.6896552,0.6507937,0.0,0.0,0.0,0.00016877637
train,493,tg,1.0,1.0,0.97959185,1.0,0.00084388186,0.00084388186,0.00084388186
train,494,tg,1.0,1.0,0.7222222,1.0,0.0006751055,0.0006751055,0.0006751055
train,495,tg,0.8243243,0.5882353,0.5833333,0.0,0.0,0.0,0.0
train,496,tg,0.59375,0.578125,0.5522388,0.0,0.0,0.0,0.0
train,497,tg,0.6956522,0.5714286,0.5714286,0.0,0.0,0.0,0.0
train,498,tg,0.42682928,0.42307693,0.42105263,0.0,0.0,0.0,0.0
train,499,tg,0.8333333,0.7118644,0.7118644,0.0,0.0,0.0,0.0
train,500,tg,1.0,1.0,0.97959185,1.0,0.0008440243,0.0008440243,0.0008440243
train,501,tg,0.8852459,0.59375,0.5873016,0.0,0.0,0.0,0.00016877637
train,502,tg,0.8852459,0.61290324,0.61290324,0.0,0.0,0.0,0.00016877637
train,503,tg,1.0,0.97727275,0.8958333,1.0,0.0006751055,0.0006751055,0.001350211
train,504,tg,0.7916667,0.7755102,0.7755102,0.0,0.0,0.0,0.0
train,505,tg,1.0,0.8148148,0.7962963,1.0,0.00016880487,0.00016880487,0.00016880487
train,506,tg,0.68421054,0.6779661,0.67241377,0.0,0.0,0.0,0.0
train,507,tg,1.0,0.82222223,0.74,1.0,0.00016877637,0.00016877637,0.00016877637
train,508,tg,0.84090906,0.8043478,0.7659575,0.0,0.0,0.0,0.0
train,509,tg,1.0,0.7627119,0.74,1.0,0.00016877637,0.00016877637,0.00033755274
train,510,tg,0.8043478,0.78723407,0.74,0.0,0.0,0.0,0.0
train,511,tg,0.95652175,0.85106385,0.8333333,0.0,0.00033755274,0.00033755274,0.0006751055
train,512,tg,1.0,0.97727275,0.9767442,1.0,0.00084388186,0.00084388186,0.0011814346
train,513,tg,1.0,0.97727275,0.877551,1.0,0.0006751055,0.0006751055,0.0010126582
train,514,tg,0.95652175,0.81632656,0.8039216,0.0,0.00033755274,0.00033755274,0.00033755274
train,515,tg,0.8604651,0.82608694,0.7222222,0.0,0.0,0.0,0.00016880487
train,516,tg,0.5645161,0.5645161,0.56363636,0.0,0.0,0.0,0.0
train,517,tg,1.0,0.8333333,0.6415094,1.0,0.00033755274,0.00033755274,0.00033755274
train,518,tg,1.0,0.975,0.85365856,1.0,0.0005063291,0.0006751055,0.00084388186
train,519,tg,1.0,0.8333333,0.6415094,1.0,0.00033755274,0.00033755274,0.00033755274
train,520,tg,1.0,0.975,0.6896552,1.0,0.00050641457,0.00067521946,0.00067521946
train,521,tg,0.97959185,0.97959185,0.97959185,0.0,0.00084388186,0.00084388186,0.00084388186
train,522,tg,0.8333333,0.82608694,0.754717,0.0,0.0,0.0,0.0
train,523,tg,0.7592593,0.73214287,0.7222222,0.0,0.0,0.0,0.0
train,524,tg,0.9767442,0.95454544,0.95454544,0.0,0.0010126582,0.0011814346,0.001350211
train,525,tg,1.0,1.0,0.97727275,1.0,0.0010128291,0.0010128291,0.0013504389
train,526,tg,0.9782609,0.63461536,0.627451,0.0,0.00033755274,0.00033755274,0.00033755274
train,527,tg,0.8108108,0.8108108,0.62,0.0,0.0,0.0,0.0
train,528,tg,0.7407407,0.6896552,0.67741936,0.0,0.0,0.0,0.0
train,529,tg,0.95,0.9268293,0.875,0.0,0.0,0.0006751055,0.00084388186
train,530,tg,0.6666667,0.625,0.5882353,0.0,0.0,0.0,0.0
train,531,tg,0.7083333,0.65384614,0.59090906,0.0,0.0,0.0,0.0
train,532,tg,0.7258065,0.640625,0.6,0.0,0.0,0.0,0.0
train,533,tg,0.73214287,0.6545454,0.64285713,0.0,0.0,0.0,0.0
train,534,tg,0.74545455,0.6666667,0.640625,0.0,0.0,0.0,0.0
train,535,tg,0.7777778,0.6851852,0.5942029,0.0,0.0,0.0,0.0
train,536,tg,0.8979592,0.75,0.73214287,0.0,0.0,0.0,0.00016877637
train,537,tg,0.75,0.61764705,0.5942029,0.0,0.0,0.0,0.0
train,538,tg,0.8979592,0.6851852,0.6545454,0.0,0.0,0.0,0.00016877637
train,539,tg,0.6666667,0.6451613,0.5882353,0.0,0.0,0.0,0.0
train,540,tg,0.78571427,0.7407407,0.6896552,0.0,0.0,0.0,0.0
train,541,tg,0.88461536,0.7407407,0.71428573,0.0,0.0,0.0,0.00016877637
train,542,tg,0.82758623,0.7241379,0.625,0.0,0.0,0.0,0.0
train,543,tg,0.88461536,0.6896552,0.6363636,0.0,0.0,0.0,0.00016877637
train,544,tg,1.0,0.81632656,0.6792453,1.0,0.00016877637,0.00016877637,0.00016877637
train,545,tg,1.0,0.81632656,0.6792453,1.0,0.00016880487,0.00016880487,0.00016880487
train,546,tg,0.7241379,0.6363636,0.61764705,0.0,0.0,0.0,0.0
train,547,tg,0.90909094,0.8695652,0.8695652,0.0,0.0,0.00016877637,0.00084388186
train,548,tg,0.875,0.7291667,0.6792453,0.0,0.0,0.0,0.00033755274
train,549,tg,0.8604651,0.7446808,0.6862745,0.0,0.0,0.0,0.00016877637
train,550,tg,0.6111111,0.5882353,0.5714286,0.0,0.0,0.0,0.0
train,551,tg,0.8333333,0.73913044,0.6086956,0.0,0.0,0.0,0.0
train,552,tg,0.7948718,0.7948718,0.627451,0.0,0.0,0.0,0.0
train,553,tg,1.0,0.8108108,0.63414633,1.0,0.00033755274,0.00033755274,0.00033755274
train,554,tg,0.89830506,0.6438356,0.6034483,0.0,0.0,0.0,0.00016877637
train,555,tg,0.875,0.85365856,0.6666667,0.0,0.0,0.0,0.00067521946
train,556,tg,0.62068963,0.6,0.58064514,0.0,0.0,0.0,0.0
train,557,tg,0.58536583,0.5681818,0.5555556,0.0,0.0,0.0,0.0
train,558,tg,0.627907,0.5813953,0.5681818,0.0,0.0,0.0,0.0
train,559,tg,1.0,0.64285713,0.61904764,1.0,0.00016877637,0.00016877637,0.00016877637
train,560,tg,0.6666667,0.5555556,0.53333336,0.0,0.0,0.0,0.0
train,561,tg,0.7297297,0.61904764,0.6086956,0.0,0.0,0.0,0.0
train,562,tg,0.6086956,0.5625,0.5,0.0,0.0,0.0,0.0
train,563,tg,0.71794873,0.64285713,0.5813953,0.0,0.0,0.0,0.0
train,564,tg,0.56666666,0.49122807,0.44827586,0.0,0.0,0.0,0.0
train,565,tg,0.6896552,0.5070422,0.49122807,0.0,0.0,0.0,0.0
train,566,tg,0.6896552,0.58,0.55,0.0,0.0,0.0,0.0
train,567,tg,1.0,0.78846157,0.59615386,1.0,0.00016877637,0.00016877637,0.00016877637
train,568,tg,1.0,0.78846157,0.6792453,1.0,0.00016877637,0.00016877637,0.00016877637
train,569,tg,1.0,0.78846157,0.6792453,1.0,0.00016877637,0.00016877637,0.00016877637
train,570,tg,0.7241379,0.6296296,0.61538464,0.0,0.0,0.0,0.0
train,571,tg,0.7222222,0.5609756,0.5,0.0,0.0,0.0,0.0
train,572,tg,0.64102566,0.5897436,0.53846157,0.0,0.0,0.0,0.0
train,573,tg,0.6756757,0.57894737,0.5405405,0.0,0.0,0.0,0.0
train,574,tg,0.7222222,0.6111111,0.5897436,0.0,0.0,0.0,0.0
train,575,tg,0.6,0.5813953,0.55813956,0.0,0.0,0.0,0.0
train,576,tg,0.6052632,0.5813953,0.55,0.0,0.0,0.0,0.0
train,577,tg,0.60465115,0.5609756,0.5555556,0.0,0.0,0.0,0.0
train,578,tg,0.62711865,0.5686275,0.51666665,0.0,0.0,0.0,0.0
train,579,tg,0.64705884,0.5660377,0.55,0.0,0.0,0.0,0.0
train,580,tg,0.74358976,0.6904762,0.6756757,0.0,0.0,0.0,0.0
train,581,tg,0.8947368,0.8292683,0.6904762,0.0,0.0,0.0,0.00033755274
train,582,tg,0.9459459,0.8292683,0.7567568,0.0,0.0,0.00016877637,0.00016877637
train,583,tg,0.8717949,0.8095238,0.6923077,0.0,0.0,0.0,0.00016877637
train,584,tg,0.9459459,0.8717949,0.8,0.0,0.0,0.00016877637,0.0005063291
train,585,tg,0.8947368,0.7714286,0.73170733,0.0,0.0,0.0,0.00016880487
train,586,tg,0.6756757,0.65789473,0.64102566,0.0,0.0,0.0,0.0
train,587,tg,0.75,0.68292683,0.6585366,0.0,0.0,0.0,0.0
train,588,tg,0.65789473,0.6315789,0.5813953,0.0,0.0,0.0,0.0
train,589,tg,0.6976744,0.65789473,0.6315789,0.0,0.0,0.0,0.0
train,590,tg,0.7291667,0.6976744,0.6,0.0,0.0,0.0,0.0
train,591,tg,0.53333336,0.53333336,0.47058824,0.0,0.0,0.0,0.0
train,592,tg,0.53846157,0.46666667,0.4375,0.0,0.0,0.0,0.0
train,593,tg,0.5,0.3,0.28947368,0.0,0.0,0.0,0.0
train,594,tg,0.5925926,0.41379312,0.375,0.0,0.0,0.0,0.0
train,595,tg,0.74418604,0.54901963,0.4347826,0.0,0.0,0.0,0.0
train,596,tg,0.6666667,0.5,0.45945945,0.0,0.0,0.0,0.0
train,597,tg,0.74418604,0.5106383,0.4375,0.0,0.0,0.0,0.0
train,598,tg,0.9032258,0.5555556,0.5121951,0.0,0.0,0.00016877637,0.00016877637
train,599,tg,0.9032258,0.6,0.575,0.0,0.0,0.00016877637,0.00016877637
train,600,tg,0.6666667,0.55172414,0.53125,0.0,0.0,0.0,0.0
train,601,tg,0.7368421,0.5121951,0.47619048,0.0,0.0,0.0,0.0
train,602,tg,0.7368421,0.6216216,0.5897436,0.0,0.0,0.0,0.0
train,603,tg,0.6944444,0.6388889,0.6216216,0.0,0.0,0.0,0.0
train,604,tg,0.8064516,0.6944444,0.6388889,0.0,0.0,0.0,0.0
train,605,tg,0.8064516,0.6764706,0.6388889,0.0,0.0,0.0,0.0
train,606,tg,0.9,0.7419355,0.6857143,0.0,0.0,0.0,0.00033755274
train,607,tg,1.0,0.6764706,0.6315789,1.0,0.00016877637,0.00016877637,0.00033755274
train,608,tg,1.0,0.6764706,0.58536583,1.0,0.00016877637,0.00016877637,0.00033755274
train,609,tg,0.7,0.63414633,0.6315789,0.0,0.0,0.0,0.0
train,610,tg,0.7,0.5,0.46666667,0.0,0.0,0.0,0.0
train,611,tg,0.7631579,0.6744186,0.55813956,0.0,0.0,0.0,0.0
train,612,tg,0.82051283,0.7631579,0.7105263,0.0,0.0,0.0,0.0
train,613,tg,0.85365856,0.82051283,0.6585366,0.0,0.0,0.0,0.00016877637
train,614,tg,0.975,0.7804878,0.627907,0.0,0.00016877637,0.00016877637,0.00033755274
train,615,tg,0.975,0.7619048,0.6136364,0.0,0.00016880487,0.00016880487,0.00016880487
train,616,tg,0.7105263,0.627907,0.5609756,0.0,0.0,0.0,0.0
train,617,tg,0.5588235,0.5,0.43243244,0.0,0.0,0.0,0.0
train,618,tg,0.44444445,0.36842105,0.36842105,0.0,0.0,0.0,0.0
train,619,tg,0.5263158,0.47368422,0.47368422,0.0,0.0,0.0,0.0
train,620,tg,1.0,0.44444445,0.42857143,1.0,0.00016880487,0.00016880487,0.00016880487
train,621,tg,1.0,1.0,0.5714286,1.0,0.0006751055,0.0006751055,0.0006751055
train,622,tg,0.4,0.3888889,0.3846154,0.0,0.0,0.0,0.0
train,623,tg,0.5294118,0.45714286,0.3888889,0.0,0.0,0.0,0.0
train,624,tg,0.53125,0.4347826,0.4117647,0.0,0.0,0.0,0.0
train,625,tg,0.53125,0.4054054,0.3939394,0.0,0.0,0.0,0.0
train,626,tg,0.34615386,0.32786885,0.3090909,0.0,0.0,0.0,0.0
train,627,tg,0.5294118,0.37142858,0.35,0.0,0.0,0.0,0.0
train,628,egc,0.33333334,0.2857143,0.26086956,0.0,0.0,0.0,0.0
train,629,egc,0.3478261,0.32,0.2857143,0.0,0.0,0.0,0.0
train,630,tg,1.0,0.33333334,0.33333334,1.0,0.00016880487,0.00016880487,0.00016880487
train,631,egc,0.5714286,0.53846157,0.39285713,0.0,0.0,0.0,0.0
train,632,egb,0.45454547,0.3529412,0.33333334,0.0,0.0,0.0,0.0
train,633,egc,0.45454547,0.3529412,0.33333334,0.0,0.0,0.0,0.0
train,634,egc,0.35714287,0.3529412,0.29032257,0.0,0.0,0.0,0.0
train,635,tg,0.54545456,0.5217391,0.5,0.0,0.0,0.0,0.0
train,636,tg,1.0,0.5217391,0.5,1.0,0.00016877637,0.00016877637,0.00016877637
train,637,tg,0.5769231,0.5,0.48,0.0,0.0,0.0,0.0
train,638,tg,0.45945945,0.41379312,0.4,0.0,0.0,0.0,0.0
train,639,tg,0.6551724,0.53571427,0.51724136,0.0,0.0,0.0,0.0
train,640,tg,0.6,0.53571427,0.46875,0.0,0.0,0.0,0.0
train,641,tg,0.6551724,0.4722222,0.46875,0.0,0.0,0.0,0.0
train,642,tg,0.6060606,0.5483871,0.4871795,0.0,0.0,0.0,0.0
train,643,tg,0.7878788,0.6,0.47058824,0.0,0.0,0.0,0.0
train,644,tg,0.7878788,0.4864865,0.4054054,0.0,0.0,0.0,0.0
train,645,tg,0.55172414,0.4827586,0.45714286,0.0,0.0,0.0,0.0
train,646,tg,0.6969697,0.5945946,0.475,0.0,0.0,0.0,0.0
train,647,tg,0.75,0.47916666,0.4074074,0.0,0.0,0.0,0.0
train,648,tg,0.75,0.4883721,0.4375,0.0,0.0,0.0,0.0
train,649,tg,0.7,0.5833333,0.52272725,0.0,0.0,0.0,0.0
train,650,tg,0.7,0.6363636,0.53571427,0.0,0.0,0.0,0.0
train,651,tg,0.6363636,0.6,0.5833333,0.0,0.0,0.0,0.0
train,652,tg,0.55172414,0.5483871,0.5,0.0,0.0,0.0,0.0
train,653,tg,0.5882353,0.55172414,0.53333336,0.0,0.0,0.0,0.0
